timestamp,temp,Atypical_Day,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,usage_t-1,usage_t-2,usage_t-3,usage_t-4,usage_t-5,usage_t-6,usage_t-7,usage_t-8,usage_t-9,usage_t-10,usage_t-11,usage_t-12
2017-03-19 07:30:00,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.11800000000000001,0.109,0.105,0.105,0.154,0.15,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.121,0.127
2017-03-19 08:00:00,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.122,0.11800000000000001,0.109,0.105,0.105,0.154,0.15,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.121
2017-03-19 08:30:00,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.174,0.122,0.11800000000000001,0.109,0.105,0.105,0.154,0.15,0.11199999999999999,0.11199999999999999,0.11199999999999999
2017-03-19 09:00:00,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.16699999999999998,0.174,0.122,0.11800000000000001,0.109,0.105,0.105,0.154,0.15,0.11199999999999999,0.11199999999999999
2017-03-19 09:30:00,33.766666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12300000000000001,0.127,0.16699999999999998,0.174,0.122,0.11800000000000001,0.109,0.105,0.105,0.154,0.15,0.11199999999999999
2017-03-19 10:00:00,33.766666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.12300000000000001,0.127,0.16699999999999998,0.174,0.122,0.11800000000000001,0.109,0.105,0.105,0.154,0.15
2017-03-19 10:30:00,35.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.092,0.12300000000000001,0.127,0.16699999999999998,0.174,0.122,0.11800000000000001,0.109,0.105,0.105,0.154
2017-03-19 11:00:00,35.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.085,0.092,0.12300000000000001,0.127,0.16699999999999998,0.174,0.122,0.11800000000000001,0.109,0.105,0.105
2017-03-19 11:30:00,36.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.662,0.11199999999999999,0.085,0.092,0.12300000000000001,0.127,0.16699999999999998,0.174,0.122,0.11800000000000001,0.109,0.105
2017-03-19 12:00:00,36.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193,1.662,0.11199999999999999,0.085,0.092,0.12300000000000001,0.127,0.16699999999999998,0.174,0.122,0.11800000000000001,0.109
2017-03-19 12:30:00,36.333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,1.193,1.662,0.11199999999999999,0.085,0.092,0.12300000000000001,0.127,0.16699999999999998,0.174,0.122,0.11800000000000001
2017-03-19 13:00:00,36.333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.038,1.193,1.662,0.11199999999999999,0.085,0.092,0.12300000000000001,0.127,0.16699999999999998,0.174,0.122
2017-03-19 13:30:00,37.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.039,0.038,1.193,1.662,0.11199999999999999,0.085,0.092,0.12300000000000001,0.127,0.16699999999999998,0.174
2017-03-19 14:00:00,37.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.049,0.039,0.038,1.193,1.662,0.11199999999999999,0.085,0.092,0.12300000000000001,0.127,0.16699999999999998
2017-03-19 14:30:00,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.07,0.049,0.039,0.038,1.193,1.662,0.11199999999999999,0.085,0.092,0.12300000000000001,0.127
2017-03-19 15:00:00,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.14300000000000002,0.07,0.049,0.039,0.038,1.193,1.662,0.11199999999999999,0.085,0.092,0.12300000000000001
2017-03-19 15:30:00,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.149,0.14300000000000002,0.07,0.049,0.039,0.038,1.193,1.662,0.11199999999999999,0.085,0.092
2017-03-19 16:00:00,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.149,0.14300000000000002,0.07,0.049,0.039,0.038,1.193,1.662,0.11199999999999999,0.085
2017-03-19 16:30:00,35.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.04,0.04,0.149,0.14300000000000002,0.07,0.049,0.039,0.038,1.193,1.662,0.11199999999999999
2017-03-19 17:00:00,35.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.044000000000000004,0.04,0.04,0.149,0.14300000000000002,0.07,0.049,0.039,0.038,1.193,1.662
2017-03-19 17:30:00,30.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.044000000000000004,0.04,0.04,0.149,0.14300000000000002,0.07,0.049,0.039,0.038,1.193
2017-03-19 18:00:00,30.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17600000000000002,0.05,0.05,0.044000000000000004,0.04,0.04,0.149,0.14300000000000002,0.07,0.049,0.039,0.038
2017-03-19 18:30:00,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.109,0.17600000000000002,0.05,0.05,0.044000000000000004,0.04,0.04,0.149,0.14300000000000002,0.07,0.049,0.039
2017-03-19 19:00:00,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.109,0.17600000000000002,0.05,0.05,0.044000000000000004,0.04,0.04,0.149,0.14300000000000002,0.07,0.049
2017-03-19 19:30:00,28.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.106,0.10800000000000001,0.109,0.17600000000000002,0.05,0.05,0.044000000000000004,0.04,0.04,0.149,0.14300000000000002,0.07
2017-03-19 20:00:00,28.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08199999999999999,0.106,0.10800000000000001,0.109,0.17600000000000002,0.05,0.05,0.044000000000000004,0.04,0.04,0.149,0.14300000000000002
2017-03-19 20:30:00,28.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.055,0.08199999999999999,0.106,0.10800000000000001,0.109,0.17600000000000002,0.05,0.05,0.044000000000000004,0.04,0.04,0.149
2017-03-19 21:00:00,28.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.055999999999999994,0.055,0.08199999999999999,0.106,0.10800000000000001,0.109,0.17600000000000002,0.05,0.05,0.044000000000000004,0.04,0.04
2017-03-19 21:30:00,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.057,0.055999999999999994,0.055,0.08199999999999999,0.106,0.10800000000000001,0.109,0.17600000000000002,0.05,0.05,0.044000000000000004,0.04
2017-03-19 22:00:00,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.055999999999999994,0.057,0.055999999999999994,0.055,0.08199999999999999,0.106,0.10800000000000001,0.109,0.17600000000000002,0.05,0.05,0.044000000000000004
2017-03-19 22:30:00,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.055999999999999994,0.057,0.055999999999999994,0.055,0.08199999999999999,0.106,0.10800000000000001,0.109,0.17600000000000002,0.05,0.05
2017-03-19 23:00:00,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.092,0.05,0.055999999999999994,0.057,0.055999999999999994,0.055,0.08199999999999999,0.106,0.10800000000000001,0.109,0.17600000000000002,0.05
2017-03-19 23:30:00,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11199999999999999,0.092,0.05,0.055999999999999994,0.057,0.055999999999999994,0.055,0.08199999999999999,0.106,0.10800000000000001,0.109,0.17600000000000002
2017-03-20 00:00:00,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.11199999999999999,0.092,0.05,0.055999999999999994,0.057,0.055999999999999994,0.055,0.08199999999999999,0.106,0.10800000000000001,0.109
2017-03-20 00:30:00,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.102,0.11199999999999999,0.092,0.05,0.055999999999999994,0.057,0.055999999999999994,0.055,0.08199999999999999,0.106,0.10800000000000001
2017-03-20 01:00:00,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.12,0.102,0.11199999999999999,0.092,0.05,0.055999999999999994,0.057,0.055999999999999994,0.055,0.08199999999999999,0.106
2017-03-20 01:30:00,26.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.122,0.12,0.102,0.11199999999999999,0.092,0.05,0.055999999999999994,0.057,0.055999999999999994,0.055,0.08199999999999999
2017-03-20 02:00:00,26.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11900000000000001,0.125,0.122,0.12,0.102,0.11199999999999999,0.092,0.05,0.055999999999999994,0.057,0.055999999999999994,0.055
2017-03-20 02:30:00,26.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.11900000000000001,0.125,0.122,0.12,0.102,0.11199999999999999,0.092,0.05,0.055999999999999994,0.057,0.055999999999999994
2017-03-20 03:00:00,26.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.142,0.11900000000000001,0.125,0.122,0.12,0.102,0.11199999999999999,0.092,0.05,0.055999999999999994,0.057
2017-03-20 03:30:00,26.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11800000000000001,0.17,0.142,0.11900000000000001,0.125,0.122,0.12,0.102,0.11199999999999999,0.092,0.05,0.055999999999999994
2017-03-20 04:00:00,26.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.11800000000000001,0.17,0.142,0.11900000000000001,0.125,0.122,0.12,0.102,0.11199999999999999,0.092,0.05
2017-03-20 04:30:00,26.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.105,0.11800000000000001,0.17,0.142,0.11900000000000001,0.125,0.122,0.12,0.102,0.11199999999999999,0.092
2017-03-20 05:00:00,26.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.11,0.105,0.11800000000000001,0.17,0.142,0.11900000000000001,0.125,0.122,0.12,0.102,0.11199999999999999
2017-03-20 05:30:00,26.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.113,0.11,0.105,0.11800000000000001,0.17,0.142,0.11900000000000001,0.125,0.122,0.12,0.102
2017-03-20 06:00:00,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11599999999999999,0.113,0.11,0.105,0.11800000000000001,0.17,0.142,0.11900000000000001,0.125,0.122,0.12
2017-03-20 06:30:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.14,0.11599999999999999,0.113,0.11,0.105,0.11800000000000001,0.17,0.142,0.11900000000000001,0.125,0.122
2017-03-20 07:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.184,0.14,0.11599999999999999,0.113,0.11,0.105,0.11800000000000001,0.17,0.142,0.11900000000000001,0.125
2017-03-20 07:30:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.1,0.184,0.14,0.11599999999999999,0.113,0.11,0.105,0.11800000000000001,0.17,0.142,0.11900000000000001
2017-03-20 08:00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.079,0.1,0.184,0.14,0.11599999999999999,0.113,0.11,0.105,0.11800000000000001,0.17,0.142
2017-03-20 08:30:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.077,0.079,0.1,0.184,0.14,0.11599999999999999,0.113,0.11,0.105,0.11800000000000001,0.17
2017-03-20 09:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.05,0.077,0.079,0.1,0.184,0.14,0.11599999999999999,0.113,0.11,0.105,0.11800000000000001
2017-03-20 09:30:00,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.053,0.05,0.077,0.079,0.1,0.184,0.14,0.11599999999999999,0.113,0.11,0.105
2017-03-20 10:00:00,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.084,0.053,0.05,0.077,0.079,0.1,0.184,0.14,0.11599999999999999,0.113,0.11
2017-03-20 10:30:00,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.145,0.084,0.053,0.05,0.077,0.079,0.1,0.184,0.14,0.11599999999999999,0.113
2017-03-20 11:00:00,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.106,0.145,0.084,0.053,0.05,0.077,0.079,0.1,0.184,0.14,0.11599999999999999
2017-03-20 11:30:00,36.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.069,0.106,0.145,0.084,0.053,0.05,0.077,0.079,0.1,0.184,0.14
2017-03-20 12:00:00,36.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.067,0.069,0.106,0.145,0.084,0.053,0.05,0.077,0.079,0.1,0.184
2017-03-20 12:30:00,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.062,0.067,0.069,0.106,0.145,0.084,0.053,0.05,0.077,0.079,0.1
2017-03-20 13:00:00,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.07400000000000001,0.062,0.067,0.069,0.106,0.145,0.084,0.053,0.05,0.077,0.079
2017-03-20 13:30:00,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.109,0.07400000000000001,0.062,0.067,0.069,0.106,0.145,0.084,0.053,0.05,0.077
2017-03-20 14:00:00,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.133,0.109,0.07400000000000001,0.062,0.067,0.069,0.106,0.145,0.084,0.053,0.05
2017-03-20 14:30:00,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.057,0.133,0.109,0.07400000000000001,0.062,0.067,0.069,0.106,0.145,0.084,0.053
2017-03-20 15:00:00,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.065,0.057,0.133,0.109,0.07400000000000001,0.062,0.067,0.069,0.106,0.145,0.084
2017-03-20 15:30:00,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.073,0.065,0.057,0.133,0.109,0.07400000000000001,0.062,0.067,0.069,0.106,0.145
2017-03-20 16:00:00,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07200000000000001,0.073,0.065,0.057,0.133,0.109,0.07400000000000001,0.062,0.067,0.069,0.106
